BJD	RV	RVerr	RHK	RHKerr	S	Serr	BIS	BISerr	FWHM	FWHMerr	Constrast	Contrasterr
5.792091443243978574e+04	-1.820166666666666444e+01	1.287185920962168051e-01	-4.993066666666666542e+00	8.279828232249480642e-04	1.608493333333333164e-01	1.368352618621709177e-04	-9.171805318123914219e+01	2.574371841924334436e-01	7.783771666666666533e+03	2.574371841924334436e-01	6.012240166666666852e+01	2.011244596208128146e-03
5.792294467680480739e+04	-1.845066666666666322e+01	1.256530205026786529e-01	-4.991466666666666718e+00	8.082903768654760290e-04	1.611033333333333484e-01	1.320210420938857656e-04	-9.027694805331350381e+01	2.513060410053575278e-01	7.785109333333332870e+03	2.513060410053575278e-01	6.010460299999999734e+01	1.962440234982080426e-03
5.792502688310611120e+04	-1.916833333333333300e+01	1.245770250353647746e-01	-4.994133333333333979e+00	8.082903768654760290e-04	1.606693333333333307e-01	1.304811608368554169e-04	-9.045505980225341602e+01	2.491540500707299655e-01	7.784692000000000007e+03	2.491540500707299655e-01	6.010513233333333005e+01	1.945786821214656086e-03
5.792598936379242514e+04	-1.910133333333333283e+01	1.295244033510692949e-01	-4.992966666666666775e+00	8.660254037844385870e-04	1.608623333333333294e-01	1.372179936370510544e-04	-9.128322238101816311e+01	2.590488067021385898e-01	7.784575666666666621e+03	2.590488067021385898e-01	6.011687000000000580e+01	2.023501751632020545e-03
5.792696623067103064e+04	-2.097166666666666757e+01	1.498737997841466663e-01	-4.996033333333333104e+00	1.039230484541326478e-03	1.603623333333333567e-01	1.670482298951746377e-04	-9.226630014857617823e+01	2.997475995682933325e-01	7.783774999999998727e+03	2.997475995682933325e-01	6.014047466666666963e+01	2.342598174386082820e-03
5.793101036674055649e+04	-2.045333333333333314e+01	1.410748695012800369e-01	-4.995966666666666889e+00	9.626352718795767828e-04	1.603713333333333380e-01	1.539603123463244197e-04	-9.295855474237139049e+01	2.821497390025598517e-01	7.783782333333333554e+03	2.821497390025598517e-01	6.014040500000000833e+01	2.205153337126407580e-03
5.793299775750978006e+04	-2.069266666666666410e+01	1.317719687932091821e-01	-4.995699999999999363e+00	8.660254037844385870e-04	1.604163333333333274e-01	1.402961154130790637e-04	-9.160632314692723810e+01	2.635439375864183087e-01	7.784127999999999702e+03	2.635439375864183087e-01	6.013007866666666956e+01	2.059342639098487703e-03
5.793411732165746071e+04	-1.960366666666666546e+01	1.282906870910325570e-01	-4.996433333333333948e+00	8.660254037844385870e-04	1.602959999999999940e-01	1.364473850569840904e-04	-9.203781731675742606e+01	2.565813741820648919e-01	7.784710333333333438e+03	2.565813741820648919e-01	6.012563066666666600e+01	2.004665059688175936e-03
5.793587411111484107e+04	-1.889633333333333454e+01	1.362421789063023303e-01	-4.998066666666667324e+00	9.237604307034012535e-04	1.600273333333333270e-01	1.481875688293574328e-04	-9.167231852788411572e+01	2.724843578126042165e-01	7.782817666666666810e+03	2.724843578126042165e-01	6.014310966666666758e+01	2.130117457062199668e-03
5.793713912225796230e+04	-2.098399999999999821e+01	1.285144559708631118e-01	-4.996833333333333904e+00	8.660254037844385870e-04	1.602303333333333357e-01	1.370247341824744130e-04	-9.159411576439765668e+01	2.570289119417260570e-01	7.784843666666666650e+03	2.570289119417260570e-01	6.012255066666666181e+01	2.008111580467725459e-03
5.793808765640838828e+04	-1.952066666666666706e+01	1.273330954766474232e-01	-4.998866666666667236e+00	8.082903768654760290e-04	1.599019999999999886e-01	1.345226127211828025e-04	-9.238234637829400242e+01	2.546661909532950685e-01	7.782446333333333314e+03	2.546661909532950685e-01	6.013524266666667017e+01	1.990729203553733440e-03
5.793894573435227358e+04	-1.894799999999999685e+01	1.292956957672443397e-01	-4.995966666666666889e+00	8.660254037844385870e-04	1.603726666666666634e-01	1.368320137979413124e-04	-9.318685736430093414e+01	2.585913915344886793e-01	7.783345333333333656e+03	2.585913915344886793e-01	6.013070666666666853e+01	2.021049263206983141e-03
5.794020329017045879e+04	-1.965499999999999758e+01	1.332919787298615100e-01	-4.996833333333333904e+00	8.856886837057615291e-04	1.602313333333333367e-01	1.449172177486167401e-04	-9.176048373472421815e+01	2.665839574597228534e-01	7.784545333333332565e+03	2.665839574597228534e-01	6.012667633333333583e+01	2.083090400800551717e-03
5.794490972366206552e+04	-1.684266666666666978e+01	1.328455866712702493e-01	-4.992300000000000182e+00	8.660254037844385870e-04	1.609626666666666706e-01	1.426062956378699076e-04	-9.250533722607046627e+01	2.656911733425404987e-01	7.786062666666667610e+03	2.656911733425404987e-01	6.013293533333332874e+01	2.076094443734028371e-03
5.794804744331855181e+04	-1.784833333333333272e+01	1.274492804479829267e-01	-4.988433333333333053e+00	8.082903768654760290e-04	1.615993333333333171e-01	1.349077874368678277e-04	-8.994371595650873985e+01	2.548985608959658533e-01	7.788013666666666722e+03	2.548985608959658533e-01	6.010690900000000170e+01	1.990507568590400324e-03
5.794987439744690346e+04	-1.937533333333333374e+01	1.763608063591058650e-01	-4.990333333333333066e+00	1.309792180292566844e-03	1.612900000000000167e-01	2.141188662609833950e-04	-9.025885972913856392e+01	3.527216127182115080e-01	7.786469333333333452e+03	3.527216127182115080e-01	6.013644500000000193e+01	2.756425566114571735e-03
5.795301731272102188e+04	-1.923400000000000176e+01	1.366041183241791801e-01	-4.998566666666666158e+00	9.237604307034012535e-04	1.599549999999999861e-01	1.474170199731963840e-04	-9.198309456225705105e+01	2.732082366483581937e-01	7.783517666666666628e+03	2.732082366483581937e-01	6.013447700000000395e+01	2.135948201611851706e-03
5.795406857902657066e+04	-2.002100000000000080e+01	1.294835542674179218e-01	-4.999233333333333640e+00	8.660254037844385870e-04	1.598426666666666884e-01	1.374093640671309466e-04	-9.285389094919180764e+01	2.589671085348356772e-01	7.781811333333334005e+03	2.589671085348356772e-01	6.014345066666666639e+01	2.025412771200632307e-03
5.795487311083084933e+04	-2.022700000000000031e+01	1.368079993108162473e-01	-4.999633333333333596e+00	9.237604307034012535e-04	1.597820000000000074e-01	1.495344627688064245e-04	-9.261414480553327166e+01	2.736159986216321616e-01	7.783822666666666919e+03	2.736159986216321616e-01	6.013632899999999637e+01	2.139199968204812379e-03
5.795595817256717419e+04	-2.119666666666666899e+01	1.299266547197927557e-01	-4.997700000000000031e+00	8.660254037844385870e-04	1.600936666666666619e-01	1.376020833175622287e-04	-9.270781259460517276e+01	2.598533094395857335e-01	7.783241666666667697e+03	2.598533094395857335e-01	6.014272199999999913e+01	2.032019276692769317e-03
5.795684742829926108e+04	-2.085500000000000043e+01	1.408583072407437187e-01	-5.000866666666667015e+00	9.814954576223638115e-04	1.595793333333333230e-01	1.564647635163336921e-04	-9.217470847773319065e+01	2.817166144814874373e-01	7.782838666666666541e+03	2.817166144814874373e-01	6.014501500000000078e+01	2.203232379789295779e-03
5.795799382652217173e+04	-1.945966666666666711e+01	1.304621220975584472e-01	-4.997900000000000453e+00	8.660254037844385870e-04	1.600600000000000078e-01	1.385640646055101880e-04	-9.309199554664839127e+01	2.609242441951168945e-01	7.783217333333333954e+03	2.609242441951168945e-01	6.013868833333333441e+01	2.040355403868560329e-03
5.795894280546519440e+04	-2.067866666666666475e+01	1.403501034364772193e-01	-5.001633333333333375e+00	9.433981132056603637e-04	1.594596666666666662e-01	1.526138918971664299e-04	-9.276664779033762898e+01	2.807002068729546607e-01	7.784897666666666737e+03	2.807002068729546607e-01	6.013140999999999536e+01	2.194292525397901431e-03
5.796208828343937785e+04	-2.028666666666666885e+01	1.421940626803487040e-01	-4.997833333333333350e+00	9.814954576223638115e-04	1.600709999999999911e-01	1.562697098679786392e-04	-9.271708812065749328e+01	2.843881253606968529e-01	7.781964666666666744e+03	2.843881253606968529e-01	6.015431399999999940e+01	2.224985196923745610e-03
5.796292179221747938e+04	-2.068799999999999883e+01	1.457562943904865960e-01	-4.999800000000000466e+00	9.814954576223638115e-04	1.597540000000000071e-01	1.610814148876965298e-04	-9.164881957992203354e+01	2.915125887809729699e-01	7.783976666666666461e+03	2.915125887809729699e-01	6.014429833333332454e+01	2.279785429048467645e-03
5.796390110399158584e+04	-2.094066666666666876e+01	1.567838600678954919e-01	-4.999266666666666303e+00	1.116542281629615127e-03	1.598406666666666587e-01	1.793736014269905988e-04	-9.244951585546216677e+01	3.135677201357909838e-01	7.783761999999999716e+03	3.135677201357909838e-01	6.014607333333333372e+01	2.452462645418679744e-03
5.796494828427736502e+04	-2.017400000000000304e+01	1.379911772796894032e-01	-4.999166666666666536e+00	9.237604307034012535e-04	1.598596666666666777e-01	1.493415176328702343e-04	-9.172902855921182663e+01	2.759823545593789729e-01	7.783666333333333569e+03	2.759823545593789729e-01	6.014130866666666719e+01	2.158409069575441350e-03
5.796584757547978370e+04	-2.132733333333333192e+01	1.412719008113286490e-01	-5.003099999999999881e+00	9.814954576223638115e-04	1.592280000000000084e-01	1.572361988290934859e-04	-9.315086625920655194e+01	2.825438016226572424e-01	7.783542666666667174e+03	2.825438016226572424e-01	6.014649200000000207e+01	2.209992974603932746e-03
5.796692928483451396e+04	-2.156833333333333158e+01	1.296100030505747958e-01	-4.999833333333334018e+00	8.660254037844385870e-04	1.597510000000000041e-01	1.377961457290361857e-04	-9.341159431145797498e+01	2.592200061011496470e-01	7.782907666666666046e+03	2.592200061011496470e-01	6.013752900000000068e+01	2.027477554213357683e-03
5.796811350686282822e+04	-1.989933333333333465e+01	1.302966870804634081e-01	-4.997033333333333438e+00	8.660254037844385870e-04	1.601983333333333315e-01	1.393341307792171993e-04	-9.406723110731189763e+01	2.605933741609264831e-01	7.782776666666667552e+03	2.605933741609264831e-01	6.013897399999999749e+01	2.038358270636346330e-03
5.796887281393270678e+04	-1.931366666666666632e+01	1.364957785160036408e-01	-4.995133333333333425e+00	9.237604307034012535e-04	1.605053333333333332e-01	1.493444936305914929e-04	-9.421039951292600279e+01	2.729915570320068929e-01	7.785715666666666948e+03	2.729915570320068929e-01	6.013603100000000268e+01	2.134441859517381256e-03
5.796999499321495387e+04	-1.858133333333332970e+01	1.309964488700061658e-01	-4.993366666666666731e+00	8.660254037844385870e-04	1.607949999999999935e-01	1.397195603899309467e-04	-9.359641438358913490e+01	2.619928977400121095e-01	7.786331666666666024e+03	2.619928977400121095e-01	6.012903000000000020e+01	2.048093505106365116e-03
5.797105719239491009e+04	-1.841933333333333778e+01	1.274848338731412178e-01	-4.994800000000000573e+00	8.082903768654760290e-04	1.605630000000000113e-01	1.351007854241500117e-04	-9.344268887000812640e+01	2.549696677462824357e-01	7.783860999999999876e+03	2.549696677462824357e-01	6.013447500000000190e+01	1.994064923311728108e-03
5.797206185383544653e+04	-1.832966666666666811e+01	1.276401105459205598e-01	-4.992733333333333690e+00	8.082903768654760290e-04	1.608916666666666551e-01	1.354851365361611152e-04	-9.256791590121197544e+01	2.552802210918413417e-01	7.784911000000000058e+03	2.552802210918413417e-01	6.012178433333333061e+01	1.995839360702653630e-03
5.797484917074124678e+04	-1.994699999999999918e+01	1.817684474060562438e-01	-4.993733333333333135e+00	1.405149260557199365e-03	1.607393333333333452e-01	2.267460645254461575e-04	-9.242500456208500736e+01	3.635368948121124322e-01	7.785106333333333168e+03	3.635368948121124322e-01	6.014015299999999797e+01	2.843175953094625227e-03
5.797807681323342695e+04	-1.977133333333333454e+01	1.374315817892008962e-01	-4.996266666666667078e+00	9.237604307034012535e-04	1.603216666666666679e-01	1.497264171747924959e-04	-9.253089750028766503e+01	2.748631635784021809e-01	7.783108333333333576e+03	2.748631635784021809e-01	6.014190766666666832e+01	2.150439631784396583e-03
5.797985420312984934e+04	-2.023866666666666703e+01	1.414184587157253647e-01	-4.999699999999999811e+00	9.814954576223638115e-04	1.597673333333333445e-01	1.580059773834170006e-04	-9.221403420866094791e+01	2.828369174314505630e-01	7.781864333333333889e+03	2.828369174314505630e-01	6.015468133333333611e+01	2.213736040532700029e-03
5.798416705207380437e+04	-2.073166666666666558e+01	1.425340645226384761e-01	-4.991600000000000037e+00	9.814954576223638115e-04	1.610823333333333274e-01	1.591578531591269715e-04	-9.394148443582328412e+01	2.850681290452769523e-01	7.783723000000000866e+03	2.850681290452769523e-01	6.015848766666666592e+01	2.230963860292303411e-03
5.798486394003655732e+04	-1.869166666666666288e+01	1.417687627794439187e-01	-4.994733333333332581e+00	9.626352718795767828e-04	1.605709999999999915e-01	1.582382170442189133e-04	-9.309970422929217193e+01	2.835375255588878374e-01	7.784040666666666766e+03	2.835375255588878374e-01	6.014893866666667321e+01	2.218573587742402650e-03
5.798601151963660232e+04	-1.808599999999999852e+01	1.509571662062426656e-01	-4.991900000000000226e+00	1.039230484541326478e-03	1.610356666666666881e-01	1.699375702361834368e-04	-9.256828408374076389e+01	3.019143324124852756e-01	7.785967666666666446e+03	3.019143324124852756e-01	6.014036499999999563e+01	2.361467409384573456e-03
5.798710247784027160e+04	-1.900200000000000244e+01	1.785034098569677763e-01	-4.993199999999999861e+00	1.347425528760515809e-03	1.608256666666666723e-01	2.186295700240223653e-04	-9.260416300868386941e+01	3.570068197139353305e-01	7.786719000000000051e+03	3.570068197139353305e-01	6.013847833333333170e+01	2.792073969773549175e-03
5.798894313244608202e+04	-1.915366666666666973e+01	1.543195584158456035e-01	-4.992300000000000182e+00	1.096965511460288928e-03	1.609686666666666766e-01	1.759021192469140170e-04	-9.181654782306888762e+01	3.086391168316908185e-01	7.785894666666666126e+03	3.086391168316908185e-01	6.014339899999999517e+01	2.414324636538114997e-03
5.799102029734744428e+04	-1.961299999999999955e+01	1.597329529793422298e-01	-4.992999999999999439e+00	1.116542281629615127e-03	1.608509999999999940e-01	1.843746186436733784e-04	-9.192079373290069100e+01	3.194659059586846817e-01	7.786775333333333947e+03	3.194659059586846817e-01	6.013951033333333385e+01	2.498641059238961622e-03
5.799206732483123778e+04	-1.843766666666666865e+01	1.580926782956264820e-01	-4.994100000000000428e+00	1.116542281629615127e-03	1.606803333333333417e-01	1.820708042981569622e-04	-9.232582039488302428e+01	3.161853565912524089e-01	7.785844333333334362e+03	3.161853565912524089e-01	6.014297866666666437e+01	2.473464913871083280e-03
5.799404385190982430e+04	-2.059033333333333360e+01	1.401290568419119309e-01	-4.998166666666667091e+00	9.626352718795767828e-04	1.600213333333333487e-01	1.539617557129763941e-04	-9.224980608473232735e+01	2.802581136838240283e-01	7.785899666666667144e+03	2.802581136838240283e-01	6.013740666666666357e+01	2.192252133487867898e-03
5.799510576142647915e+04	-2.169700000000000273e+01	1.335159589721114093e-01	-4.993500000000000050e+00	8.856886837057615291e-04	1.607746666666666491e-01	1.451076228949472427e-04	-9.299674618853210006e+01	2.670319179442225965e-01	7.785946666666666715e+03	2.670319179442225965e-01	6.013391599999999926e+01	2.088684084288887442e-03
5.799698478302270814e+04	-1.961666666666666714e+01	1.324126055385815570e-01	-4.990433333333333721e+00	8.660254037844385870e-04	1.612719999999999709e-01	1.429906756866801214e-04	-9.367127881978990445e+01	2.648252110771631140e-01	7.787876333333333605e+03	2.648252110771631140e-01	6.014039766666667219e+01	2.071164295720189560e-03
5.799990293315762392e+04	-1.581666666666666821e+01	1.350716747736623036e-01	-4.982833333333332781e+00	8.660254037844385870e-04	1.625323333333333342e-01	1.478024206687953898e-04	-9.312001474042335758e+01	2.701433495473244406e-01	7.790536000000000058e+03	2.701433495473244406e-01	6.011992666666666452e+01	2.111358389213485037e-03
5.800188784128423140e+04	-1.669766666666666666e+01	1.567385143968195726e-01	-4.974833333333333663e+00	1.078064108586415356e-03	1.638860000000000039e-01	1.828423729153976537e-04	-9.026027856506270552e+01	3.134770287936389788e-01	7.793923999999999978e+03	3.134770287936389788e-01	6.009718233333333615e+01	2.448055257207217093e-03
5.800286174721976568e+04	-1.724066666666666592e+01	1.410088679441154347e-01	-4.975699999999999790e+00	9.237604307034012535e-04	1.637343333333333428e-01	1.589682008732843689e-04	-8.898811726577656600e+01	2.820177358882307028e-01	7.793546666666666169e+03	2.820177358882307028e-01	6.009457633333332893e+01	2.202415260873991348e-03
5.800515599283806660e+04	-1.999533333333333474e+01	1.478871612360977694e-01	-4.981800000000000672e+00	1.020348524334264506e-03	1.627089999999999925e-01	1.695500581604802038e-04	-9.041762201392820941e+01	2.957743224721954833e-01	7.787978000000000065e+03	2.957743224721954833e-01	6.013304333333334029e+01	2.313052225153688132e-03
5.800599968308457028e+04	-2.127833333333333243e+01	1.440457146377223108e-01	-4.986833333333333229e+00	9.814954576223638115e-04	1.618713333333333393e-01	1.610807251039055987e-04	-9.097048624910003412e+01	2.880914292754448436e-01	7.787548999999999978e+03	2.880914292754448436e-01	6.012715033333333281e+01	2.252885442458931516e-03
5.800796232546302053e+04	-2.076699999999999946e+01	1.349062358058180922e-01	-4.994666666666666366e+00	9.237604307034012535e-04	1.605836666666666801e-01	1.468396706918429731e-04	-9.353007636272191405e+01	2.698124716116363508e-01	7.784241333333332477e+03	2.698124716116363508e-01	6.014050933333333404e+01	2.111350353991542361e-03
5.801298376665688556e+04	-1.959366666666666745e+01	1.360410779907424150e-01	-4.998199999999999754e+00	9.237604307034012535e-04	1.600133333333333407e-01	1.483790191817338348e-04	-9.403687978427467442e+01	2.720821559814848301e-01	7.784230333333332965e+03	2.720821559814848301e-01	6.014705233333333467e+01	2.129365335546196548e-03
5.801498791203071596e+04	-2.052066666666666706e+01	1.652839503121625309e-01	-4.999733333333333363e+00	1.212435565298213827e-03	1.597646666666666659e-01	1.951460991155088418e-04	-9.414341329016299653e+01	3.305679006243252283e-01	7.784536000000000058e+03	3.305679006243252283e-01	6.016745900000000091e+01	2.587857040735669443e-03
5.801699149032508285e+04	-2.115266666666666495e+01	1.470091561398233770e-01	-4.998300000000000409e+00	1.039230484541326478e-03	1.599966666666666759e-01	1.657022094669296077e-04	-9.404216026382387383e+01	2.940183122796463655e-01	7.785556666666667297e+03	2.940183122796463655e-01	6.014926166666666774e+01	2.300715359028057336e-03
5.801810830088389048e+04	-2.099033333333333573e+01	1.260383713671201222e-01	-4.994433333333333280e+00	8.082903768654760290e-04	1.606173333333333342e-01	1.351007854241500117e-04	-9.424451610832561244e+01	2.520767427342402445e-01	7.784107666666665864e+03	2.520767427342402445e-01	6.013216066666666393e+01	1.972330004712155149e-03
5.801886876034930901e+04	-1.913066666666666649e+01	1.370462854719157186e-01	-4.995566666666666045e+00	9.433981132056603637e-04	1.604406666666666481e-01	1.526219002779235546e-04	-9.411069435524437665e+01	2.740925709438312707e-01	7.783937333333332390e+03	2.740925709438312707e-01	6.015693566666666925e+01	2.145516423937606897e-03
5.802388222479827527e+04	-1.944933333333333181e+01	1.384558402446341707e-01	-4.985666666666666913e+00	9.237604307034012535e-04	1.620666666666666922e-01	1.549268644662162215e-04	-9.534019024477497339e+01	2.769116804892685635e-01	7.786783000000000357e+03	2.769116804892685635e-01	6.014347466666666975e+01	2.166235433719537577e-03
5.802713773904740083e+04	-1.559533333333333438e+01	1.295226870409086628e-01	-4.982833333333332781e+00	8.660254037844385870e-04	1.625326666666666586e-01	1.416435275220470126e-04	-9.217797367578464218e+01	2.590453740818171036e-01	7.788792000000000371e+03	2.590453740818171036e-01	6.010006300000000579e+01	2.024426062523091048e-03
5.802787428521757101e+04	-1.706500000000000128e+01	1.369555414803690085e-01	-4.986566666666666592e+00	9.237604307034012535e-04	1.619126666666666770e-01	1.530043572364307995e-04	-9.215399490355683554e+01	2.739110829607380171e-01	7.787898666666666941e+03	2.739110829607380171e-01	6.011398366666666249e+01	2.141333122772076398e-03
5.802909184536006069e+04	-1.834466666666666512e+01	1.273846774577641061e-01	-4.985333333333333172e+00	8.082903768654760290e-04	1.621166666666666589e-01	1.377945330313700486e-04	-9.156074892824346989e+01	2.547693549155282122e-01	7.791552333333333081e+03	2.547693549155282122e-01	6.008999666666667139e+01	1.989920816184143331e-03
5.803004978824949649e+04	-1.912399999999999878e+01	1.560959826199010692e-01	-4.988299999999999734e+00	1.096965511460288928e-03	1.616293333333333193e-01	1.816730885715083161e-04	-9.061538842364227264e+01	3.121919652398019718e-01	7.790137666666666519e+03	3.121919652398019718e-01	6.012756166666665791e+01	2.440387144097311365e-03
5.803091407452405838e+04	-1.950966666666666782e+01	1.599374027556096090e-01	-4.990433333333332833e+00	1.154700538379251594e-03	1.612766666666666515e-01	1.876406139405859365e-04	-9.096552285640758839e+01	3.198748055112189959e-01	7.786577000000000226e+03	3.198748055112189959e-01	6.015027866666665801e+01	2.502540157428405094e-03
5.803211333571487194e+04	-2.079799999999999827e+01	1.565268261714254650e-01	-4.992499999999999716e+00	1.116542281629615127e-03	1.609340000000000215e-01	1.828277878223110667e-04	-9.255104143191556432e+01	3.130536523428505413e-01	7.786024666666667144e+03	3.130536523428505413e-01	6.015563866666666826e+01	2.449543178830908188e-03
5.803304534171431442e+04	-2.285899999999999821e+01	1.315318169961072203e-01	-4.994000000000000661e+00	8.660254037844385870e-04	1.606940000000000035e-01	1.431828667590272078e-04	-9.219500495352671976e+01	2.630636339922142741e-01	7.784511666666666315e+03	2.630636339922142741e-01	6.014026499999999942e+01	2.058250843015631878e-03
5.803392109799914761e+04	-2.052166666666666472e+01	1.298636870400439458e-01	-4.994733333333333469e+00	8.660254037844385870e-04	1.605729999999999935e-01	1.412594146321661094e-04	-9.318111876867097010e+01	2.597273740800884467e-01	7.783111333333333278e+03	2.597273740800884467e-01	6.015308699999999931e+01	2.032938582228262757e-03
5.803491123710811371e+04	-2.081533333333333147e+01	1.320993304549196445e-01	-4.996433333333333060e+00	8.660254037844385870e-04	1.602996666666667014e-01	1.445310424172683357e-04	-9.344104043478732535e+01	2.641986609098390670e-01	7.783451000000000931e+03	2.641986609098390670e-01	6.016306566666666100e+01	2.068161725714244559e-03
5.803702029988585855e+04	-2.060066666666666890e+01	1.564263428278767076e-01	-5.001666666666667815e+00	1.154700538379251594e-03	1.594533333333333358e-01	1.818659457463717274e-04	-9.362850830348490661e+01	3.128526856557536373e-01	7.784707999999999629e+03	3.128526856557536373e-01	6.016817333333333551e+01	2.448769477265054246e-03
5.803797102749553596e+04	-2.076266666666666438e+01	1.574792160057237045e-01	-5.000266666666666637e+00	1.154700538379251594e-03	1.596733333333333338e-01	1.834099839763970443e-04	-9.358682623136320444e+01	3.149584320114469649e-01	7.785234333333333780e+03	3.149584320114469649e-01	6.016971900000000772e+01	2.465116406038581932e-03
5.804398010777896707e+04	-2.086066666666666691e+01	1.761760252428649087e-01	-4.998400000000000176e+00	1.327905619136139160e-03	1.599796666666666589e-01	2.172763217656263483e-04	-9.397099187830531264e+01	3.523520504857296509e-01	7.784463333333333139e+03	3.523520504857296509e-01	6.017432800000000270e+01	2.758054315782761719e-03
5.804604542965537257e+04	-2.201933333333333564e+01	1.640342734231878541e-01	-4.997833333333333350e+00	1.212435565298213827e-03	1.600679999999999881e-01	1.959143803921612056e-04	-9.376942412343157685e+01	3.280685468463761523e-01	7.784800666666666984e+03	3.280685468463761523e-01	6.016985333333332875e+01	2.567593753699678148e-03
5.804694213230656896e+04	-2.122933333333333294e+01	1.643344522521478224e-01	-4.998866666666667236e+00	1.212435565298213827e-03	1.599049999999999916e-01	1.962990915244728002e-04	-9.434202752854416474e+01	3.286689045042952562e-01	7.784034666666666453e+03	3.286689045042952562e-01	6.017102466666666061e+01	2.572568851173919879e-03
5.805192370573933295e+04	-2.019899999999999807e+01	1.740039693424159928e-01	-4.992066666666666208e+00	1.327905619136139160e-03	1.610103333333333386e-01	2.151624709118411490e-04	-9.490506274944947052e+01	3.480079386848318190e-01	7.785823000000000320e+03	3.480079386848318190e-01	6.016204433333333412e+01	2.722690524716094625e-03
5.805704556441662862e+04	-1.941466666666666541e+01	1.649627722867373081e-01	-4.988933333333332776e+00	1.212435565298213827e-03	1.615186666666666715e-01	1.991864006959868482e-04	-9.146990973154579763e+01	3.299255445734746162e-01	7.787333333333333030e+03	3.299255445734746162e-01	6.014947366666666539e+01	2.579978630961768642e-03
5.805793422850841307e+04	-2.047366666666666646e+01	1.666263683099228621e-01	-4.995566666666666045e+00	1.251221625274897241e-03	1.604356666666666709e-01	2.016889794818855434e-04	-9.196015776450708756e+01	3.332527366198452801e-01	7.784905333333333147e+03	3.332527366198452801e-01	6.016552899999999937e+01	2.607491893479070653e-03
5.806011227321871411e+04	-2.107499999999999929e+01	1.667387102554423184e-01	-4.996366666666666845e+00	1.270170592217176710e-03	1.603070000000000050e-01	2.041908148984397512e-04	-9.407077151939439830e+01	3.334774205108844147e-01	7.783553333333334194e+03	3.334774205108844147e-01	6.018016533333332774e+01	2.610268707337319583e-03
5.806089725119339710e+04	-2.200533333333332919e+01	1.732448343303652771e-01	-4.997300000000000075e+00	1.327905619136139160e-03	1.601549999999999918e-01	2.163202358644342280e-04	-9.439746980156310485e+01	3.464896686607305543e-01	7.783077000000000226e+03	3.464896686607305543e-01	6.019058433333333369e+01	2.712733161272538451e-03
5.806800823778990161e+04	-2.034233333333333249e+01	1.576358427018250963e-01	-5.004366666666665964e+00	1.174260996920568987e-03	1.590213333333333479e-01	1.866767854400279176e-04	-9.324507390713269217e+01	3.152716854036503591e-01	7.786175666666666075e+03	3.152716854036503591e-01	6.017541399999999641e+01	2.466460501750863694e-03
5.813712050402916066e+04	-2.053966666666666541e+01	1.093031753669954781e-01	-4.996166666666666423e+00	8.082903768654760290e-04	1.603416666666666879e-01	1.291342970192917714e-04	-9.288519977814807760e+01	2.186063507339907341e-01	7.784061000000000604e+03	2.186063507339907341e-01	6.008799666666666894e+01	1.708957509096931159e-03
5.816408761880802922e+04	-1.972933333333333294e+01	1.875542986222119568e-01	-5.024066666666666237e+00	1.597567595509567914e-03	1.559659999999999935e-01	2.415250159576298055e-04	-9.331810835643074142e+01	3.751085972444240801e-01	7.783167000000001281e+03	3.751085972444240801e-01	6.022079466666667003e+01	2.940496839275481052e-03
5.816510926495110471e+04	-2.188899999999999935e+01	1.899191589809650083e-01	-5.020000000000000462e+00	1.597567595509567914e-03	1.565860000000000030e-01	2.459516664351396619e-04	-9.450351588352459942e+01	3.798383179619298500e-01	7.783833666666666431e+03	3.798383179619298500e-01	6.021477866666666756e+01	2.977040451291910333e-03
5.817102619367678562e+04	-2.273233333333333306e+01	1.317462788977168953e-01	-5.013766666666666261e+00	9.237604307034012535e-04	1.575466666666666404e-01	1.429906756866801214e-04	-9.492481853300169803e+01	2.634925577954340126e-01	7.783342999999999847e+03	2.634925577954340126e-01	6.017835800000000290e+01	2.064128304424352189e-03
5.817192977721354691e+04	-2.264199999999999946e+01	1.371622452786504243e-01	-5.015400000000000524e+00	9.814954576223638115e-04	1.572896666666666610e-01	1.522289941721571892e-04	-9.489817943740258954e+01	2.743244905573008485e-01	7.784094666666666853e+03	2.743244905573008485e-01	6.018953233333333941e+01	2.149177516043701639e-03
5.817896908824423008e+04	-2.267166666666666686e+01	1.328684057410730590e-01	-5.012266666666667092e+00	9.237604307034012535e-04	1.577810000000000323e-01	1.454930315246136328e-04	-9.420780569182322495e+01	2.657368114821461180e-01	7.784537333333333663e+03	2.657368114821461180e-01	6.016968533333332658e+01	2.081105776806078424e-03
5.818309890616714256e+04	-2.147966666666667024e+01	1.319020080395316430e-01	-5.010966666666666569e+00	9.237604307034012535e-04	1.579800000000000093e-01	1.447227233943124299e-04	-9.466481520939611016e+01	2.638040160790630639e-01	7.781876666666666097e+03	2.638040160790630639e-01	6.017622199999999566e+01	2.066889095903162721e-03
5.818617810697573441e+04	-2.174500000000000455e+01	1.408144273944217095e-01	-5.011800000000000033e+00	1.039230484541326478e-03	1.578516666666666679e-01	1.618535002882407630e-04	-9.489124039830450386e+01	2.816288547888431970e-01	7.781535666666666657e+03	2.816288547888431970e-01	6.017963133333333303e+01	2.206726539394348197e-03
