BJD	Res	err
5.785106828216116264e+04	-4.402049069169038376e-01	2.591390958251348908e-01
5.785190580795949063e+04	1.347406098918355610e-01	2.692468693628877197e-01
5.785305033214913419e+04	-5.086539709679556154e-01	2.602112105520803520e-01
5.785589736191210250e+04	9.852037254067624872e-02	2.801184980197960472e-01
5.785703197202116280e+04	-1.261909683127697690e-01	2.521940302788348021e-01
5.786004504380821891e+04	-9.417284496798572491e-02	2.685200779564217433e-01
5.786098986210121075e+04	3.907832623039979580e-01	2.765748056157013024e-01
5.786196940857401205e+04	-1.213143922882409242e-02	2.473643520120351325e-01
5.786284707662161236e+04	-8.523873272346804697e-02	2.740608021151129670e-01
5.786510376951314538e+04	5.967003596416020628e-02	2.463758862875189692e-01
5.786600600285922701e+04	-3.108233415483852013e-01	2.464094684667058888e-01
5.786701583195257990e+04	-2.189990947022124601e-01	2.452647032496365898e-01
5.786796154229143576e+04	3.035141112410286723e-01	2.482054613686589528e-01
5.787486559782475524e+04	-1.644142686650695850e-02	2.693569435050866545e-01
5.787586296091316763e+04	1.000871481586784739e-02	2.687430973781217980e-01
5.787906093803044496e+04	-1.321973604107995470e-01	2.472231418395777203e-01
5.788096916964261618e+04	4.249606291602532337e-01	2.484412333113183990e-01
5.788710114679319668e+04	-3.953022769906624490e-01	2.477973855250653612e-01
5.789213433571685164e+04	-2.967439783041356804e-01	2.497555225313778104e-01
5.789508494481393427e+04	7.240977550154070741e-03	2.476304531164723599e-01
5.789609687557845609e+04	-5.056491296588916384e-01	2.486584771137911043e-01
5.789786975373266614e+04	4.455689376570575178e-01	2.678863756850182187e-01
5.789914696685454692e+04	1.972750341376183769e-02	2.507917164920346331e-01
5.789987678014318954e+04	2.422004149243548454e-01	2.652725717431182462e-01
5.790188797094691836e+04	-4.744882275566340013e-01	2.631005432265559052e-01
5.790286238781029533e+04	6.860007997212846931e-02	2.681903532388803524e-01
5.790509026045659994e+04	2.899935419190597941e-01	2.479850296540688503e-01
5.790611758595244464e+04	-6.392973642435322290e-01	2.489213656804759867e-01
5.791303726735641976e+04	2.198098768804044312e-01	2.481319337714606166e-01
5.791701506907041767e+04	6.226306902851774794e-01	2.499557100218832428e-01
5.791788348280022910e+04	-7.663794968027843879e-01	2.654170428404117321e-01
5.792015776820814062e+04	-1.080674087307471609e-01	2.533114622802100091e-01
5.792088053501294053e+04	-4.618552100651243109e-01	2.670912978692597251e-01
5.792311779988094349e+04	-1.913559999863281291e-01	2.494343611336415079e-01
5.792502312010402238e+04	-2.097698778349865734e-02	2.492817940157610324e-01
5.792597680593211408e+04	-5.959732651693627759e-02	2.587783103025712017e-01
5.792702269402758975e+04	-1.780997837170303910e-01	2.987705059357338988e-01
5.793090886714436783e+04	-4.193913190954674519e-01	2.951680399317486159e-01
5.793312230700624787e+04	4.872005615515746513e-01	2.614790725810203220e-01
5.793404583298163197e+04	-3.641831770132029078e-01	2.545356313418529748e-01
5.793607847822301846e+04	1.818840545489592841e-01	2.543818862454357288e-01
5.793703376391971688e+04	-1.629685925097703603e-01	2.555275993347733143e-01
5.793810649623571226e+04	-3.287784414601446770e-02	2.554065350082615482e-01
5.793889684273618332e+04	-7.069369803103029426e-01	2.687541605944281931e-01
5.794012292767063627e+04	4.612815398676133327e-01	2.581725570750910137e-01
5.794492859977798071e+04	-5.851654177279925761e-01	2.617034047909407302e-01
5.794803614624623879e+04	3.408113007221516000e-01	2.556377112387592798e-01
