BJD	Res	err
5.796694812909369648e+04	-1.204795887239441754e+00	1.285307888710746638e-01
5.796800410095298139e+04	-2.224562191040249104e-01	1.306685743653947795e-01
5.796894704362611083e+04	6.888670041367142005e-01	1.285051445262296865e-01
5.797005673098039551e+04	4.732300116959180514e-01	1.280119688438943470e-01
5.797107599841088086e+04	4.397793741869016060e-01	1.274969641851542435e-01
5.797200904346943571e+04	-2.247297799129732709e-01	1.311134215107097323e-01
5.797484917074124678e+04	-1.171618730431031707e+00	1.817684474060562438e-01
5.797807304571271379e+04	-1.397182355319870339e-02	1.375563724116651010e-01
5.797988440437275131e+04	-6.326441684534778176e-01	1.366565301632609586e-01
5.798412176827678195e+04	-2.651763333128798195e-01	1.392563118818604395e-01
5.798487884292681701e+04	5.263569710017144132e-01	1.384675526907671317e-01
5.798606399943599536e+04	-1.106956432720807015e-01	1.530763701775888774e-01
5.798692158784053754e+04	5.949317989778677429e-01	1.910211300145412405e-01
5.798901845301394496e+04	-2.313175059431777925e-01	1.521731311964689137e-01
5.799100892673392082e+04	6.737187962314408196e-01	1.631243673383055981e-01
